trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,entry_method,fvg_type,fvg_zone_high,fvg_zone_low,fvg_confirmed_at
31,2024-11-01 16:58:00,2024-11-01 17:09:00,long,42066.48,42017.23,42164.98,42164.98,tp,96.5,1047.79,1.959,107998.81,london,conservative,bullish,42066.48,42042.23,2024-11-01 16:40:00
32,2024-11-01 18:22:00,2024-11-01 18:50:00,long,42272.48,42236.48,42344.48,42236.48,sl,-38.0,-569.99,-1.056,107428.82,london,conservative,bullish,42272.48,42261.48,2024-11-01 18:15:00
33,2024-11-01 18:52:00,2024-11-01 19:43:00,long,42220.48,42160.48,42340.48,42160.48,sl,-62.0,-555.05,-1.033,106873.77,london,conservative,bullish,42220.48,42185.48,2024-11-01 18:00:00
34,2024-11-01 19:04:00,2024-11-01 19:43:00,short,42236.73,42276.98,42156.23,42156.23,tp,78.5,1047.6,1.95,107921.37,new_york,conservative,bearish,42251.98,42236.73,2024-11-01 18:55:00
35,2024-11-01 19:43:00,2024-11-01 19:57:00,short,42258.98,42324.48,42127.98,42127.98,tp,129.0,1062.74,1.969,108984.11,new_york,conservative,bearish,42299.48,42258.98,2024-11-01 18:50:00
36,2024-11-01 19:58:00,2024-11-01 20:38:00,long,42135.48,42064.48,42277.48,42064.48,sl,-73.0,-560.27,-1.028,108423.84,new_york,conservative,bullish,42135.48,42089.48,2024-11-01 17:10:00
37,2024-11-01 20:21:00,2024-11-01 20:41:00,short,42180.48,42241.48,42058.48,42058.48,tp,120.0,1071.97,1.967,109495.81,new_york,conservative,bearish,42216.48,42180.48,2024-11-01 19:45:00
38,2024-11-01 20:56:00,2024-11-01 21:44:00,short,42072.48,42125.48,41966.48,42125.48,sl,-55.0,-568.14,-1.038,108927.67,new_york,conservative,bearish,42100.48,42072.48,2024-11-01 20:40:00
39,2024-11-01 21:12:00,2024-11-01 21:44:00,long,42020.98,41970.23,42122.48,42122.48,tp,99.5,1073.38,1.961,110001.06,new_york,conservative,bullish,42020.98,41995.23,2024-11-01 16:35:00
40,2024-11-01 21:44:00,2024-11-04 01:01:00,short,42114.98,42204.23,41936.48,41936.48,tp,176.5,1087.69,1.978,111088.74,new_york,conservative,bearish,42179.23,42114.98,2024-11-01 20:35:00
41,2024-11-01 22:43:00,2024-11-04 01:01:00,short,42064.48,42130.73,41931.98,41931.98,tp,130.5,1083.41,1.97,112172.15,new_york,conservative,bearish,42105.73,42064.48,2024-11-01 22:30:00
42,2024-11-04 12:17:00,2024-11-04 14:27:00,long,42094.39,42055.89,42171.39,42055.89,sl,-40.5,-590.0,-1.052,111582.15,london,conservative,bullish,42094.39,42080.89,2024-11-04 12:05:00
43,2024-11-04 12:51:00,2024-11-04 14:11:00,long,42117.39,42080.39,42191.39,42080.39,sl,-39.0,-591.18,-1.054,110990.97,london,conservative,bullish,42117.39,42105.39,2024-11-04 12:35:00
44,2024-11-04 14:28:00,2024-11-04 16:11:00,long,42056.39,42016.39,42136.39,42016.39,sl,-42.0,-582.7,-1.05,110408.27,london,conservative,bullish,42056.39,42041.39,2024-11-04 11:45:00
45,2024-11-04 14:53:00,2024-11-04 16:25:00,short,42060.89,42103.39,41975.89,41975.89,tp,83.0,1083.79,1.953,111492.07,london,conservative,bearish,42078.39,42060.89,2024-11-04 14:30:00
46,2024-11-04 16:50:00,2024-11-04 16:57:00,short,41940.89,41991.89,41838.89,41991.89,sl,-53.0,-579.32,-1.039,110912.74,london,conservative,bearish,41966.89,41940.89,2024-11-04 16:40:00
47,2024-11-04 19:18:00,2024-11-04 19:21:00,short,41736.39,41794.64,41619.89,41794.64,sl,-60.25,-573.6,-1.034,110339.14,new_york,conservative,bearish,41769.64,41736.39,2024-11-04 18:45:00
48,2024-11-04 19:22:00,2024-11-04 19:26:00,short,41788.64,41832.64,41700.64,41832.64,sl,-46.0,-576.77,-1.045,109762.37,new_york,conservative,bearish,41807.64,41788.64,2024-11-04 18:40:00
49,2024-11-04 19:26:00,2024-11-04 19:50:00,short,41822.64,41889.14,41689.64,41889.14,sl,-68.5,-565.32,-1.03,109197.05,new_york,conservative,bearish,41864.14,41822.64,2024-11-04 18:35:00
50,2024-11-04 20:09:00,2024-11-05 16:53:00,long,41805.64,41727.89,41961.14,41961.14,tp,153.5,1077.93,1.974,110274.97,new_york,conservative,bullish,41805.64,41752.89,2024-11-04 19:25:00
51,2024-11-04 22:44:00,2024-11-05 01:00:00,short,41818.89,41854.64,41747.39,41854.64,sl,-37.75,-576.53,-1.056,109698.44,new_york,conservative,bearish,41829.64,41818.89,2024-11-04 22:35:00
52,2024-11-05 10:16:00,2024-11-05 16:30:00,long,41838.55,41791.8,41932.05,41791.8,sl,-48.75,-566.34,-1.043,109132.11,london,conservative,bullish,41838.55,41816.8,2024-11-05 03:50:00
53,2024-11-05 16:30:00,2024-11-05 16:31:00,short,41879.9,41917.9,41803.9,41803.9,tp,74.0,1052.11,1.947,110184.21,london,conservative,bearish,41892.9,41879.9,2024-11-05 13:50:00
54,2024-11-05 17:12:00,2024-11-05 17:36:00,long,42055.15,42001.9,42161.65,42161.65,tp,104.5,1081.15,1.962,111265.36,london,conservative,bullish,42055.15,42026.9,2024-11-05 17:05:00
55,2024-11-05 20:26:00,2024-11-05 20:37:00,long,42176.15,42135.15,42258.15,42135.15,sl,-43.0,-583.46,-1.049,110681.9,new_york,conservative,bullish,42176.15,42160.15,2024-11-05 19:15:00
56,2024-11-05 22:02:00,2024-11-05 22:10:00,short,42157.15,42195.15,42081.15,42195.15,sl,-40.0,-582.54,-1.053,110099.36,new_york,conservative,bearish,42170.15,42157.15,2024-11-05 21:55:00
57,2024-11-06 11:01:00,2024-11-06 12:02:00,long,43375.65,43331.4,43464.15,43464.15,tp,86.5,1076.11,1.955,111175.48,london,conservative,bullish,43375.65,43356.4,2024-11-06 10:55:00
58,2024-11-06 12:07:00,2024-11-06 14:15:00,long,43433.9,43376.15,43549.4,43549.4,tp,113.5,1092.5,1.965,112267.98,london,conservative,bullish,43433.9,43401.15,2024-11-06 12:00:00
59,2024-11-06 13:29:00,2024-11-06 13:34:00,long,43509.9,43471.9,43585.9,43471.9,sl,-40.0,-585.13,-1.053,111682.85,london,conservative,bullish,43509.9,43496.9,2024-11-06 13:20:00
60,2024-11-06 14:40:00,2024-11-06 15:11:00,long,43586.15,43545.65,43667.15,43545.65,sl,-42.5,-585.99,-1.049,111096.86,london,conservative,bullish,43586.15,43570.65,2024-11-06 14:35:00
61,2024-11-06 15:17:00,2024-11-06 15:46:00,long,43514.9,43477.4,43589.9,43477.4,sl,-39.5,-585.11,-1.053,110511.75,london,conservative,bullish,43514.9,43502.4,2024-11-06 14:10:00
62,2024-11-06 15:25:00,2024-11-06 15:46:00,short,43550.15,43591.15,43468.15,43468.15,tp,80.0,1083.87,1.951,111595.62,london,conservative,bearish,43566.15,43550.15,2024-11-06 15:15:00
63,2024-11-06 17:03:00,2024-11-06 17:08:00,short,43505.9,43547.15,43423.4,43547.15,sl,-43.25,-585.03,-1.048,111010.59,london,conservative,bearish,43522.15,43505.9,2024-11-06 16:50:00
64,2024-11-06 18:19:00,2024-11-06 18:21:00,long,43558.9,43523.15,43630.4,43523.15,sl,-37.75,-586.1,-1.056,110424.48,london,conservative,bullish,43558.9,43548.15,2024-11-06 18:10:00
65,2024-11-06 22:25:00,2024-11-07 06:51:00,long,43783.15,43731.65,43886.15,43886.15,tp,101.0,1082.8,1.961,111507.28,new_york,conservative,bullish,43783.15,43756.65,2024-11-06 22:15:00
66,2024-11-07 11:48:00,2024-11-07 13:57:00,short,43850.36,43888.36,43774.36,43888.36,sl,-40.0,-586.88,-1.053,110920.4,london,conservative,bearish,43863.36,43850.36,2024-11-07 11:40:00
67,2024-11-07 14:20:00,2024-11-07 15:30:00,long,43868.86,43829.11,43948.36,43829.11,sl,-41.75,-582.51,-1.05,110337.9,london,conservative,bullish,43868.86,43854.11,2024-11-07 13:45:00
68,2024-11-07 15:47:00,2024-11-07 16:34:00,short,43807.11,43859.86,43701.61,43701.61,tp,103.5,1082.46,1.962,111420.36,london,conservative,bearish,43834.86,43807.11,2024-11-07 15:35:00
69,2024-11-07 16:07:00,2024-11-07 16:33:00,long,43792.86,43750.86,43876.86,43750.86,sl,-44.0,-577.96,-1.048,110842.4,london,conservative,bullish,43792.86,43775.86,2024-11-07 15:50:00
70,2024-11-07 16:41:00,2024-11-07 16:48:00,short,43762.11,43804.86,43676.61,43804.86,sl,-44.75,-580.14,-1.047,110262.26,london,conservative,bearish,43779.86,43762.11,2024-11-07 16:35:00
71,2024-11-07 17:06:00,2024-11-07 18:05:00,long,43791.11,43752.11,43869.11,43752.11,sl,-41.0,-579.58,-1.051,109682.67,london,conservative,bullish,43791.11,43777.11,2024-11-07 16:50:00
72,2024-11-07 18:52:00,2024-11-07 19:10:00,short,43771.11,43811.11,43691.11,43811.11,sl,-42.0,-575.83,-1.05,109106.84,london,conservative,bearish,43786.11,43771.11,2024-11-07 18:05:00
73,2024-11-07 20:22:00,2024-11-07 21:41:00,short,43780.11,43822.61,43695.11,43695.11,tp,83.0,1065.4,1.953,110172.24,new_york,conservative,bearish,43797.61,43780.11,2024-11-07 20:10:00
74,2024-11-07 21:04:00,2024-11-07 21:40:00,long,43766.46,43728.11,43843.159999999996,43728.11,sl,-40.35,-573.98,-1.052,109598.25,new_york,conservative,bullish,43766.46,43753.11,2024-11-07 20:55:00
75,2024-11-07 22:24:00,2024-11-07 22:51:00,long,43828.11,43774.61,43935.11,43774.61,sl,-55.5,-568.48,-1.037,109029.78,new_york,conservative,bullish,43828.11,43799.61,2024-11-07 22:15:00
76,2024-11-08 10:17:00,2024-11-08 16:15:00,short,43798.69,43837.69,43720.69,43837.69,sl,-41.0,-573.11,-1.051,108456.67,london,conservative,bearish,43812.69,43798.69,2024-11-08 10:05:00
77,2024-11-08 17:58:00,2024-11-08 18:58:00,long,44017.94,43981.69,44090.44,43981.69,sl,-38.25,-572.2,-1.055,107884.47,london,conservative,bullish,44017.94,44006.69,2024-11-08 17:45:00
78,2024-11-08 19:40:00,2024-11-08 21:06:00,long,44014.94,43975.94,44092.94,44092.94,tp,76.0,1051.18,1.949,108935.65,new_york,conservative,bullish,44014.94,44000.94,2024-11-08 19:35:00
79,2024-11-08 21:51:00,2024-11-08 22:00:00,long,44137.94,44085.94,44241.94,44085.94,sl,-54.0,-565.63,-1.038,108370.02,new_york,conservative,bullish,44137.94,44110.94,2024-11-08 21:40:00
80,2024-11-08 22:07:00,2024-11-08 22:35:00,short,44102.94,44147.94,44012.94,44012.94,tp,88.0,1059.62,1.956,109429.64,new_york,conservative,bearish,44122.94,44102.94,2024-11-08 22:00:00
81,2024-11-11 14:10:00,2024-11-11 16:31:00,long,44224.6,44186.6,44300.6,44300.6,tp,74.0,1065.5,1.947,110495.14,london,conservative,bullish,44224.6,44211.6,2024-11-11 13:40:00
82,2024-11-11 15:46:00,2024-11-11 16:30:00,short,44215.35,44253.35,44139.35,44253.35,sl,-40.0,-575.95,-1.053,109919.19,london,conservative,bearish,44228.35,44215.35,2024-11-11 15:40:00
83,2024-11-11 16:52:00,2024-11-11 18:14:00,long,44447.85,44368.6,44606.35,44368.6,sl,-81.25,-563.47,-1.025,109355.73,london,conservative,bullish,44447.85,44393.6,2024-11-11 16:40:00
84,2024-11-11 18:02:00,2024-11-11 20:00:00,short,44457.6,44523.6,44325.6,44325.6,tp,130.0,1082.54,1.97,110438.27,london,conservative,bearish,44498.6,44457.6,2024-11-11 17:10:00
85,2024-11-11 18:37:00,2024-11-11 20:05:00,short,44384.6,44429.6,44294.6,44294.6,tp,88.0,1069.26,1.956,111507.52,london,conservative,bearish,44404.6,44384.6,2024-11-11 18:15:00
86,2024-11-11 20:18:00,2024-11-11 21:16:00,short,44324.6,44373.6,44226.6,44373.6,sl,-51.0,-580.29,-1.041,110927.23,new_york,conservative,bearish,44348.6,44324.6,2024-11-11 20:05:00
87,2024-11-12 11:11:00,2024-11-12 12:13:00,long,44303.93,44265.68,44380.43,44265.68,sl,-40.25,-583.64,-1.052,110343.59,london,conservative,bullish,44303.93,44290.68,2024-11-12 10:55:00
88,2024-11-12 13:45:00,2024-11-12 16:30:00,long,44303.68,44241.68,44427.68,44427.68,tp,122.0,1085.64,1.968,111429.23,london,conservative,bullish,44303.68,44266.68,2024-11-12 13:05:00
89,2024-11-12 16:29:00,2024-11-12 16:30:00,short,44384.68,44421.68,44310.68,44421.68,sl,-39.0,-581.54,-1.054,110847.69,london,conservative,bearish,44396.68,44384.68,2024-11-12 16:15:00
90,2024-11-12 18:00:00,2024-11-12 18:22:00,short,44212.18,44247.93,44140.68,44140.68,tp,69.5,1077.47,1.944,111925.16,london,conservative,bearish,44222.93,44212.18,2024-11-12 17:45:00
91,2024-11-12 18:46:00,2024-11-12 19:55:00,short,44105.93,44145.93,44025.93,44025.93,tp,78.0,1091.27,1.95,113016.43,london,conservative,bearish,44120.93,44105.93,2024-11-12 18:40:00
92,2024-11-12 20:04:00,2024-11-12 20:32:00,short,43993.93,44052.43,43876.93,44052.43,sl,-60.5,-584.4,-1.034,112432.03,new_york,conservative,bearish,44027.43,43993.93,2024-11-12 20:00:00
93,2024-11-12 21:20:00,2024-11-12 21:26:00,long,44134.93,44086.43,44231.93,44086.43,sl,-50.5,-585.34,-1.041,111846.69,new_york,conservative,bullish,44134.93,44111.43,2024-11-12 21:00:00
94,2024-11-13 10:27:00,2024-11-13 11:34:00,short,43852.07,43897.32,43761.57,43897.32,sl,-47.25,-583.95,-1.044,111262.74,london,conservative,bearish,43872.32,43852.07,2024-11-13 08:15:00
95,2024-11-13 13:20:00,2024-11-13 15:30:00,short,43874.17,43913.17,43796.17,43913.17,sl,-41.0,-584.84,-1.051,110677.89,london,conservative,bearish,43888.17,43874.17,2024-11-13 13:10:00
96,2024-11-13 14:41:00,2024-11-13 15:30:00,long,43872.67,43828.92,43960.17,43960.17,tp,85.5,1087.2,1.954,111765.09,london,conservative,bullish,43872.67,43853.92,2024-11-13 14:25:00
97,2024-11-13 17:10:00,2024-11-13 17:11:00,short,43944.42,43996.17,43840.92,43996.17,sl,-53.75,-580.42,-1.039,111184.67,london,conservative,bearish,43971.17,43944.42,2024-11-13 17:05:00
98,2024-11-13 18:43:00,2024-11-13 21:04:00,long,44110.42,44073.42,44184.42,44073.42,sl,-39.0,-585.97,-1.054,110598.69,london,conservative,bullish,44110.42,44098.42,2024-11-13 18:30:00
99,2024-11-13 20:11:00,2024-11-13 21:41:00,short,44123.42,44186.42,43997.42,43997.42,tp,124.0,1094.2,1.968,111692.89,new_york,conservative,bearish,44161.42,44123.42,2024-11-13 20:10:00
100,2024-11-13 22:31:00,2024-11-13 22:55:00,long,44032.17,43993.67,44109.17,43993.67,sl,-40.5,-587.48,-1.052,111105.42,new_york,conservative,bullish,44032.17,44018.67,2024-11-13 22:15:00
101,2024-11-13 22:58:00,2024-11-14 07:06:00,long,44012.42,43966.42,44104.42,43966.42,sl,-48.0,-579.68,-1.043,110525.73,new_york,conservative,bullish,44012.42,43991.42,2024-11-13 22:10:00
102,2024-11-14 11:12:00,2024-11-14 15:18:00,long,44056.89,44018.89,44132.89,44132.89,tp,74.0,1076.17,1.947,111601.91,london,conservative,bullish,44056.89,44043.89,2024-11-14 11:05:00
103,2024-11-14 14:28:00,2024-11-14 16:37:00,long,44096.14,44039.39,44209.64,44039.39,sl,-58.75,-572.1,-1.035,111029.8,london,conservative,bullish,44096.14,44064.39,2024-11-14 13:45:00
104,2024-11-14 15:44:00,2024-11-14 16:40:00,short,44114.14,44167.39,44007.64,44007.64,tp,104.5,1095.06,1.962,112124.86,london,conservative,bearish,44142.39,44114.14,2024-11-14 15:35:00
105,2024-11-14 16:45:00,2024-11-14 16:50:00,long,43979.39,43938.39,44061.39,44061.39,tp,80.0,1093.9,1.951,113218.76,london,conservative,bullish,43979.39,43963.39,2024-11-14 09:30:00
106,2024-11-14 16:52:00,2024-11-14 17:19:00,short,44028.64,44085.39,43915.14,43915.14,tp,111.5,1112.24,1.965,114331.0,london,conservative,bearish,44060.39,44028.64,2024-11-14 16:40:00
107,2024-11-14 17:30:00,2024-11-14 19:01:00,short,43993.39,44044.64,43890.89,43890.89,tp,100.5,1121.0,1.961,115452.0,london,conservative,bearish,44019.64,43993.39,2024-11-14 17:00:00
108,2024-11-14 18:06:00,2024-11-14 18:52:00,long,43963.14,43917.64,44054.14,43917.64,sl,-47.5,-596.78,-1.044,114855.22,london,conservative,bullish,43963.14,43942.64,2024-11-14 17:30:00
109,2024-11-14 19:58:00,2024-11-14 20:56:00,short,43875.64,43913.14,43800.64,43800.64,tp,73.0,1117.92,1.947,115973.14,new_york,conservative,bearish,43888.14,43875.64,2024-11-14 19:50:00
110,2024-11-14 21:13:00,2024-11-14 22:04:00,long,43867.64,43803.14,43996.64,43803.14,sl,-66.5,-597.85,-1.031,115375.3,new_york,conservative,bullish,43867.64,43828.14,2024-11-14 21:05:00
111,2024-11-14 22:17:00,2024-11-15 08:24:00,short,43820.64,43920.64,43620.64,43620.64,tp,198.0,1142.22,1.98,116517.51,new_york,conservative,bearish,43895.64,43820.64,2024-11-14 22:05:00
112,2024-11-15 11:15:00,2024-11-15 16:55:00,long,43614.98,43569.23,43706.48,43569.23,sl,-47.75,-608.06,-1.044,115909.46,london,conservative,bullish,43614.98,43594.23,2024-11-15 11:00:00
113,2024-11-15 17:20:00,2024-11-15 18:40:00,short,43559.23,43618.23,43441.23,43441.23,tp,116.0,1139.45,1.966,117048.91,london,conservative,bearish,43593.23,43559.23,2024-11-15 17:00:00
114,2024-11-15 18:50:00,2024-11-15 22:16:00,short,43460.23,43510.23,43360.23,43510.23,sl,-52.0,-608.65,-1.04,116440.25,london,conservative,bearish,43485.23,43460.23,2024-11-15 18:40:00
115,2024-11-15 19:46:00,2024-11-15 20:16:00,short,43425.23,43460.23,43355.23,43460.23,sl,-37.0,-618.69,-1.057,115821.57,new_york,conservative,bearish,43435.23,43425.23,2024-11-15 19:30:00
116,2024-11-15 20:53:00,2024-11-15 21:46:00,long,43417.23,43377.23,43497.23,43497.23,tp,78.0,1135.19,1.95,116956.76,new_york,conservative,bullish,43417.23,43402.23,2024-11-15 20:00:00
117,2024-11-15 21:47:00,2024-11-18 10:06:00,short,43493.23,43556.23,43367.23,43367.23,tp,124.0,1156.99,1.968,118113.75,new_york,conservative,bearish,43531.23,43493.23,2024-11-15 18:35:00
118,2024-11-18 13:55:00,2024-11-18 14:02:00,short,43310.97,43347.22,43238.47,43347.22,sl,-38.25,-623.15,-1.055,117490.6,london,conservative,bearish,43322.22,43310.97,2024-11-18 13:40:00
119,2024-11-18 14:13:00,2024-11-18 16:37:00,long,43350.97,43297.22,43458.47,43458.47,tp,105.5,1153.05,1.963,118643.65,london,conservative,bullish,43350.97,43322.22,2024-11-18 14:05:00
120,2024-11-18 14:54:00,2024-11-18 15:19:00,long,43407.97,43368.47,43486.97,43368.47,sl,-41.5,-617.2,-1.051,118026.45,london,conservative,bullish,43407.97,43393.47,2024-11-18 14:40:00
121,2024-11-18 15:53:00,2024-11-18 16:32:00,long,43402.97,43364.22,43480.47,43364.22,sl,-40.75,-614.53,-1.052,117411.92,london,conservative,bullish,43402.97,43389.22,2024-11-18 15:45:00
122,2024-11-18 16:32:00,2024-11-18 16:33:00,short,43437.97,43472.97,43367.97,43367.97,tp,68.0,1129.37,1.943,118541.29,london,conservative,bearish,43447.97,43437.97,2024-11-18 09:30:00
123,2024-11-18 16:37:00,2024-11-18 17:00:00,short,43451.97,43486.97,43381.97,43381.97,tp,68.0,1151.54,1.943,119692.84,london,conservative,bearish,43461.97,43451.97,2024-11-18 09:25:00
124,2024-11-18 19:04:00,2024-11-18 20:47:00,short,43486.72,43550.22,43359.72,43359.72,tp,125.0,1178.08,1.969,120870.92,new_york,conservative,bearish,43525.22,43486.72,2024-11-18 18:50:00
125,2024-11-18 19:18:00,2024-11-18 20:44:00,long,43447.22,43400.22,43541.22,43400.22,sl,-49.0,-623.93,-1.043,120246.99,new_york,conservative,bullish,43447.22,43425.22,2024-11-18 17:45:00
126,2024-11-18 21:14:00,2024-11-18 21:22:00,long,43425.47,43365.22,43545.97,43365.22,sl,-62.25,-621.19,-1.033,119625.79,new_york,conservative,bullish,43425.47,43390.22,2024-11-18 21:00:00
127,2024-11-18 21:42:00,2024-11-18 21:52:00,short,43388.97,43434.22,43298.47,43434.22,sl,-47.25,-624.57,-1.044,119001.23,new_york,conservative,bearish,43409.22,43388.97,2024-11-18 21:20:00
128,2024-11-18 21:48:00,2024-11-19 04:51:00,short,43411.72,43453.72,43327.72,43453.72,sl,-44.0,-626.61,-1.048,118374.62,new_york,conservative,bearish,43428.72,43411.72,2024-11-18 21:15:00
129,2024-11-19 10:46:00,2024-11-19 11:29:00,short,43372.95,43471.2,43176.45,43176.45,tp,194.5,1171.7,1.98,119546.32,london,conservative,bearish,43446.2,43372.95,2024-11-19 10:40:00
130,2024-11-19 11:39:00,2024-11-19 15:53:00,short,43211.2,43328.95,42975.7,42975.7,tp,233.5,1185.31,1.983,120731.63,london,conservative,bearish,43303.95,43211.2,2024-11-19 11:30:00
