trade_id,entry_time,exit_time,direction,entry_price,sl,tp,exit_price,exit_reason,pnl_points,pnl_usd,pnl_r,balance,session,ob_zone_high,ob_zone_low,ob_confirmed_at,cum_pnl,peak,dd
25,2026-02-17 01:11:00+00:00,2026-02-17 01:48:00+00:00,short,24700.88,24747.93,24536.205,24747.93,sl,-49.05,-480.71,-1.043,91740.33,full_day,24722.93,24700.88,2026-02-16 17:25:00+00:00,-8259.669999999998,-512.82,-7746.8499999999985
27,2026-02-17 06:58:00+00:00,2026-02-17 07:20:00+00:00,long,24555.45,24499.75,24750.4,24499.75,sl,-57.7,-475.17,-1.036,91265.16,full_day,24555.45,24524.75,2026-02-17 06:55:00+00:00,-8734.839999999998,-512.82,-8222.019999999999
26,2026-02-17 06:35:00+00:00,2026-02-17 07:35:00+00:00,long,24537.05,24494.75,24685.1,24494.75,sl,-44.3,-480.39,-1.047,90784.77,full_day,24537.05,24519.75,2026-02-17 06:10:00+00:00,-9215.229999999998,-512.82,-8702.409999999998
28,2026-02-17 08:16:00+00:00,2026-02-17 09:54:00+00:00,short,24546.85,24580.65,24428.54999999999,24580.65,sl,-35.8,-480.78,-1.059,90303.99,full_day,24555.65,24546.85,2026-02-17 07:20:00+00:00,-9696.009999999998,-512.82,-9183.189999999999
30,2026-02-17 09:57:00+00:00,2026-02-17 10:01:00+00:00,short,24587.85,24630.55,24438.399999999994,24630.55,sl,-44.7,-472.67,-1.047,89831.32,full_day,24605.55,24587.85,2026-02-17 05:15:00+00:00,-10168.679999999998,-512.82,-9655.859999999999
31,2026-02-17 10:56:00+00:00,2026-02-17 12:51:00+00:00,long,24560.55,24529.55,24669.05,24529.55,sl,-33.0,-478.13,-1.065,89353.19,full_day,24560.55,24554.55,2026-02-17 10:05:00+00:00,-10646.809999999998,-512.82,-10133.989999999998
29,2026-02-17 08:26:00+00:00,2026-02-17 15:05:00+00:00,long,24541.25,24486.65,24732.349999999995,24486.65,sl,-56.6,-470.55,-1.037,88882.63,full_day,24541.25,24511.65,2026-02-17 08:15:00+00:00,-11117.359999999997,-512.82,-10604.539999999997
32,2026-02-17 15:58:00+00:00,2026-02-17 16:31:00+00:00,short,24552.55,24621.75,24310.35,24621.75,sl,-71.2,-457.26,-1.029,88425.38,full_day,24596.75,24552.55,2026-02-17 14:30:00+00:00,-11574.619999999997,-512.82,-11061.799999999997
34,2026-02-17 19:30:00+00:00,2026-02-17 20:33:00+00:00,short,24660.23,24718.33,24456.87999999999,24718.33,sl,-60.1,-457.35,-1.034,87968.03,full_day,24693.33,24660.23,2026-02-17 19:15:00+00:00,-12031.969999999998,-512.82,-11519.149999999998
33,2026-02-17 18:16:00+00:00,2026-02-17 20:40:00+00:00,short,24689.63,24771.13,24404.38,24771.13,sl,-83.5,-452.98,-1.025,87515.05,full_day,24746.13,24689.63,2026-02-17 17:00:00+00:00,-12484.949999999997,-512.82,-11972.129999999997
35,2026-02-18 02:12:00+00:00,2026-02-18 05:51:00+00:00,short,24670.66,24717.26,24507.560000000005,24717.26,sl,-48.6,-456.36,-1.043,87058.7,full_day,24692.26,24670.66,2026-02-18 01:40:00+00:00,-12941.309999999998,-512.82,-12428.489999999998
